k,e
0.910694179,-1.699440178
0.924541183,-1.711196349
0.938388187,-1.725728472
0.952229930,-1.741377982
0.966076934,-1.757980850
0.979918677,-1.774829827
0.993765680,-1.791594879
1.007612684,-1.808117298
1.021454427,-1.824708750
1.035301431,-1.840856178
1.049143174,-1.856596725
1.062990177,-1.872842799
1.076831920,-1.886971135
1.090678924,-1.888879652
1.104458184,-1.892052545
1.118237445,-1.880882203
1.132016705,-1.867016065
1.145788525,-1.854242815
1.159567786,-1.843649007
1.173347046,-1.834708449
1.187126307,-1.827987601
1.200905567,-1.823688532
1.214684827,-1.821335226
1.228464088,-1.820177334
1.242235908,-1.820268153
1.256015168,-1.820737128
1.269794429,-1.821345797
1.283573689,-1.821635871
1.297352949,-1.821618841
1.311132210,-1.821119181
1.324904030,-1.820307234
1.338683290,-1.819156734
1.352462551,-1.817668300
1.366241811,-1.816019870
1.380021072,-1.814228819
1.393800332,-1.812606882
1.407579592,-1.811129876
1.421351413,-1.809709187
1.435130673,-1.808503522
1.448909933,-1.807584743
1.462689194,-1.806935008
1.476536198,-1.807583116
1.490377940,-1.808849384
1.504224944,-1.810680037
1.518066687,-1.812901314
1.531913691,-1.815397484
1.545755434,-1.817940333
1.559602437,-1.820325980
1.573449441,-1.822160692
1.587291184,-1.822884672
1.601138188,-1.821685879
1.614979931,-1.816633177
1.628826934,-1.803822989
1.642673938,-1.779805855
1.656515681,-1.747525806
1.670362685,-1.716725647
1.684204428,-1.730900541
1.698051432,-1.746529465
1.711893174,-1.757354492
1.725740178,-1.759156245
0.000000000,-1.806935008
0.013805215,-1.806562815
0.027610431,-1.806433985
0.041415646,-1.806922787
0.055229974,-1.807842435
0.069035189,-1.809247343
0.082840405,-1.811058187
0.096645620,-1.812789300
0.110450836,-1.814695041
0.124256051,-1.817642535
0.138070379,-1.822215109
0.151875594,-1.829749341
0.165680809,-1.840152888
0.179486025,-1.855076930
0.193291240,-1.873626514
0.207096456,-1.894968467
0.220901671,-1.918141416
0.234715999,-1.940429801
0.248521214,-1.960157029
0.262326430,-1.973035069
0.276131645,-1.966422459
0.289936860,-1.942430730
0.303742076,-1.908211576
0.317547291,-1.870014442
0.331361619,-1.832828207
0.345166834,-1.799423862
0.358972050,-1.770575216
0.372777265,-1.746365279
0.386582481,-1.726538999
0.400387696,-1.710176402
0.414202024,-1.695955045
0.428007239,-1.681956427
0.441812455,-1.669151801
0.455617670,-1.664626257
0.469396930,-1.670877197
0.483176191,-1.687309862
0.496955451,-1.700499143
0.510727271,-1.709793540
0.524506532,-1.718603100
0.538285792,-1.727788915
0.552065052,-1.737609227
0.565844313,-1.748440051
0.579623573,-1.759976091
0.593402834,-1.772064558
0.607174654,-1.784306693
0.620953914,-1.796345286
0.634733175,-1.807243357
0.648512435,-1.816380810
0.662291695,-1.821636019
0.676070956,-1.820253189
0.689842776,-1.807808629
0.703622036,-1.780653721
0.717401297,-1.752820233
0.731180557,-1.727022249
0.744959818,-1.705446964
0.758739078,-1.690721492
0.772518338,-1.685395149
0.786290158,-1.694383031
0.800069419,-1.714852190
0.813848679,-1.739868619
0.827627940,-1.759156245
0.841474943,-1.737690928
0.855316686,-1.710237693
0.869163690,-1.689399337
0.883005433,-1.680887267
0.896852437,-1.682990525
0.910694179,-1.691044056
0.924541183,-1.702279620
0.938388187,-1.716230757
0.952229930,-1.731230183
0.966076934,-1.747162513
0.979918677,-1.763336803
0.993765680,-1.779426240
1.007612684,-1.795279220
1.021454427,-1.811194339
1.035301431,-1.826708281
1.049143174,-1.841949908
1.062990177,-1.858197132
1.076831920,-1.874497360
1.090678924,-1.888879652
1.104458184,-1.875432819
1.118237445,-1.861879490
1.132016705,-1.849460199
1.145788525,-1.838747759
1.159567786,-1.830067969
1.173347046,-1.822583038
1.187126307,-1.816843616
1.200905567,-1.813163186
1.214684827,-1.811280432
1.228464088,-1.810626605
1.242235908,-1.811290510
1.256015168,-1.812373946
1.269794429,-1.813582769
1.283573689,-1.814467671
1.297352949,-1.814955556
1.311132210,-1.814995927
1.324904030,-1.814751879
1.338683290,-1.814233449
1.352462551,-1.813367727
1.366241811,-1.812258126
1.380021072,-1.810860958
1.393800332,-1.809482489
1.407579592,-1.808266232
1.421351413,-1.807260323
1.435130673,-1.806686050
1.448909933,-1.806597409
1.462689194,-1.806935008
1.476536198,-1.806865893
1.490377940,-1.807342731
1.504224944,-1.808359700
1.518066687,-1.809735621
1.531913691,-1.811355562
1.545755434,-1.812947364
1.559602437,-1.814341146
1.573449441,-1.815129098
1.587291184,-1.814794729
1.601138188,-1.812419692
1.614979931,-1.805775831
1.628826934,-1.790295879
1.642673938,-1.762600353
1.656515681,-1.728376341
1.670362685,-1.713554843
1.684204428,-1.721960218
1.698051432,-1.737527151
1.711893174,-1.750843661
1.725740178,-1.759156245
0.000000000,-1.494508836
0.013805215,-1.495609538
0.027610431,-1.497182134
0.041415646,-1.499462238
0.055229974,-1.502007834
0.069035189,-1.504911374
0.082840405,-1.508558737
0.096645620,-1.512856059
0.110450836,-1.518070297
0.124256051,-1.523600719
0.138070379,-1.527863449
0.151875594,-1.529836126
0.165680809,-1.527485679
0.179486025,-1.520653416
0.193291240,-1.508471724
0.207096456,-1.490901934
0.220901671,-1.468121304
0.234715999,-1.439868275
0.248521214,-1.406391640
0.262326430,-1.367653437
0.276131645,-1.324116945
0.289936860,-1.279617474
0.303742076,-1.239751506
0.317547291,-1.207368627
0.331361619,-1.180191796
0.345166834,-1.155832297
0.358972050,-1.132734029
0.372777265,-1.110408954
0.386582481,-1.088984179
0.400387696,-1.068654031
0.414202024,-1.050256737
0.428007239,-1.035465655
0.441812455,-1.025693003
0.455617670,-1.022069334
0.469396930,-1.025863745
0.483176191,-1.036015893
0.496955451,-1.051196671
0.510727271,-1.069827262
0.524506532,-1.090543241
0.538285792,-1.112454476
0.552065052,-1.135029080
0.565844313,-1.158650531
0.579623573,-1.182848459
0.593402834,-1.207670626
0.607174654,-1.233292905
0.620953914,-1.259889419
0.634733175,-1.287277828
0.648512435,-1.316439111
0.662291695,-1.346793082
0.676070956,-1.378311350
0.689842776,-1.410709539
0.703622036,-1.443516189
0.717401297,-1.477417200
0.731180557,-1.511081224
0.744959818,-1.543854145
0.758739078,-1.574591901
0.772518338,-1.599681870
0.786290158,-1.614940795
0.800069419,-1.619868621
0.813848679,-1.620825793
0.827627940,-1.620909322
0.841474943,-1.620538371
0.855316686,-1.618352086
0.869163690,-1.610554880
0.883005433,-1.593898317
0.896852437,-1.571780377
0.910694179,-1.550234514
0.924541183,-1.533377031
0.938388187,-1.523011283
0.952229930,-1.518558621
0.966076934,-1.518476670
0.979918677,-1.520813343
0.993765680,-1.523671364
1.007612684,-1.525944911
1.021454427,-1.526953236
1.035301431,-1.526157612
1.049143174,-1.523800939
1.062990177,-1.521207746
1.076831920,-1.518630824
1.090678924,-1.517212089
1.104458184,-1.519688143
1.118237445,-1.525257160
1.132016705,-1.532625469
1.145788525,-1.541039975
1.159567786,-1.549766507
1.173347046,-1.557529995
1.187126307,-1.563908231
1.200905567,-1.568602958
1.214684827,-1.570901778
1.228464088,-1.570584814
1.242235908,-1.568133959
1.256015168,-1.563633410
1.269794429,-1.557720400
1.283573689,-1.550844606
1.297352949,-1.543662640
1.311132210,-1.536073967
1.324904030,-1.528932960
1.338683290,-1.522193130
1.352462551,-1.516082134
1.366241811,-1.510817851
1.380021072,-1.506287181
1.393800332,-1.502727732
1.407579592,-1.500163289
1.421351413,-1.498006961
1.435130673,-1.496417571
1.448909933,-1.495339645
1.462689194,-1.494508836
1.476536198,-1.496302959
1.490377940,-1.499779330
1.504224944,-1.505253088
1.518066687,-1.512490299
1.531913691,-1.521875516
1.545755434,-1.533612752
1.559602437,-1.547480038
1.573449441,-1.563695248
1.587291184,-1.581752187
1.601138188,-1.601671176
1.614979931,-1.622647711
1.628826934,-1.645159428
1.642673938,-1.667238386
1.656515681,-1.687947473
1.670362685,-1.698242319
1.684204428,-1.675045526
1.698051432,-1.648444136
1.711893174,-1.629789975
1.725740178,-1.620909322
0.000000000,-1.494508836
0.013805215,-1.493940374
0.027610431,-1.493768725
0.041415646,-1.494206666
0.055229974,-1.494790926
0.069035189,-1.495571197
0.082840405,-1.496819028
0.096645620,-1.498429226
0.110450836,-1.500693558
0.124256051,-1.503372287
0.138070379,-1.505488206
0.151875594,-1.506427442
0.165680809,-1.504188368
0.179486025,-1.498359736
0.193291240,-1.487731869
0.207096456,-1.471952802
0.220901671,-1.451062145
0.234715999,-1.424835984
0.248521214,-1.393492713
0.262326430,-1.357101927
0.276131645,-1.316132858
0.289936860,-1.273781611
0.303742076,-1.234496798
0.317547291,-1.201511044
0.331361619,-1.173822600
0.345166834,-1.149416121
0.358972050,-1.126679232
0.372777265,-1.105032890
0.386582481,-1.084488174
0.400387696,-1.065169577
0.414202024,-1.047809434
0.428007239,-1.033937546
0.441812455,-1.024971008
0.455617670,-1.022069334
0.469396930,-1.024986169
0.483176191,-1.034141349
0.496955451,-1.048105053
0.510727271,-1.065320358
0.524506532,-1.084493251
0.538285792,-1.104839053
0.552065052,-1.125875139
0.565844313,-1.148022366
0.579623573,-1.170884702
0.593402834,-1.194571983
0.607174654,-1.219321882
0.620953914,-1.245371068
0.634733175,-1.272573771
0.648512435,-1.301841700
0.662291695,-1.332529594
0.676070956,-1.364546772
0.689842776,-1.397496516
0.703622036,-1.430908154
0.717401297,-1.465256187
0.731180557,-1.499269221
0.744959818,-1.532268494
0.758739078,-1.563212838
0.772518338,-1.589424922
0.786290158,-1.608038447
0.800069419,-1.616935466
0.813848679,-1.619993739
0.827627940,-1.620909322
0.841474943,-1.620043283
0.855316686,-1.617390710
0.869163690,-1.608764142
0.883005433,-1.590676020
0.896852437,-1.566842438
0.910694179,-1.543620525
0.924541183,-1.525253201
0.938388187,-1.513683820
0.952229930,-1.508477971
0.966076934,-1.508104955
0.979918677,-1.510542880
0.993765680,-1.513844623
1.007612684,-1.516915706
1.021454427,-1.519040789
1.035301431,-1.519611891
1.049143174,-1.518822138
1.062990177,-1.517879399
1.076831920,-1.516971067
1.090678924,-1.517212089
1.104458184,-1.517857183
1.118237445,-1.521448593
1.132016705,-1.526538781
1.145788525,-1.532281483
1.159567786,-1.537917905
1.173347046,-1.542232379
1.187126307,-1.545038541
1.200905567,-1.546281733
1.214684827,-1.545469320
1.228464088,-1.542734408
1.242235908,-1.538628442
1.256015168,-1.533343257
1.269794429,-1.527520125
1.283573689,-1.521629920
1.297352949,-1.516257806
1.311132210,-1.511112628
1.324904030,-1.506851392
1.338683290,-1.503200811
1.352462551,-1.500084433
1.366241811,-1.497627729
1.380021072,-1.495708115
1.393800332,-1.494417728
1.407579592,-1.493865446
1.421351413,-1.493500262
1.435130673,-1.493522477
1.448909933,-1.493922993
1.462689194,-1.494508836
1.476536198,-1.494361221
1.490377940,-1.495867796
1.504224944,-1.499369553
1.518066687,-1.504783032
1.531913691,-1.512662831
1.545755434,-1.523419709
1.559602437,-1.537045915
1.573449441,-1.553617392
1.587291184,-1.572439705
1.601138188,-1.593035242
1.614979931,-1.614235231
1.628826934,-1.636345906
1.642673938,-1.657619489
1.656515681,-1.677006393
1.670362685,-1.678881532
1.684204428,-1.652816180
1.698051432,-1.631948232
1.711893174,-1.621144932
1.725740178,-1.620909322
0.000000000,-1.331837537
0.013805215,-1.335765930
0.027610431,-1.341637921
0.041415646,-1.349539641
0.055229974,-1.358690944
0.069035189,-1.368492151
0.082840405,-1.378206354
0.096645620,-1.386399015
0.110450836,-1.391979985
0.124256051,-1.393949548
0.138070379,-1.391586413
0.151875594,-1.385542644
0.165680809,-1.375742821
0.179486025,-1.363602456
0.193291240,-1.349154445
0.207096456,-1.332759096
0.220901671,-1.314807477
0.234715999,-1.294986423
0.248521214,-1.273630373
0.262326430,-1.250036612
0.276131645,-1.222325276
0.289936860,-1.187502623
0.303742076,-1.138999774
0.317547291,-1.075174082
0.331361619,-1.019786217
0.345166834,-0.997271827
0.358972050,-0.978071891
0.372777265,-0.959472389
0.386582481,-0.941285735
0.400387696,-0.923679193
0.414202024,-0.907362145
0.428007239,-0.893720925
0.441812455,-0.884326229
0.455617670,-0.880778688
0.469396930,-0.884398128
0.483176191,-0.894186927
0.496955451,-0.908964339
0.510727271,-0.927556070
0.524506532,-0.949189054
0.538285792,-0.973421069
0.552065052,-0.999898701
0.565844313,-1.028458069
0.579623573,-1.058430367
0.593402834,-1.089148182
0.607174654,-1.119804041
0.620953914,-1.149757143
0.634733175,-1.178298122
0.648512435,-1.205254357
0.662291695,-1.229944710
0.676070956,-1.252135765
0.689842776,-1.271403795
0.703622036,-1.287349475
0.717401297,-1.300026046
0.731180557,-1.308861279
0.744959818,-1.313738443
0.758739078,-1.315174467
0.772518338,-1.313392192
0.786290158,-1.309790939
0.800069419,-1.305061670
0.813848679,-1.300804646
0.827627940,-1.297948525
0.841474943,-1.299178210
0.855316686,-1.301783710
0.869163690,-1.305152545
0.883005433,-1.308375694
0.896852437,-1.310245669
0.910694179,-1.309043235
0.924541183,-1.303132704
0.938388187,-1.291916439
0.952229930,-1.275611291
0.966076934,-1.255698826
0.979918677,-1.233500293
0.993765680,-1.209889559
1.007612684,-1.185777256
1.021454427,-1.162153838
1.035301431,-1.139842661
1.049143174,-1.120118445
1.062990177,-1.105056922
1.076831920,-1.095187308
1.090678924,-1.091533598
1.104458184,-1.094778385
1.118237445,-1.103945293
1.132016705,-1.118299449
1.145788525,-1.137476309
1.159567786,-1.161480261
1.173347046,-1.189794827
1.187126307,-1.222199950
1.200905567,-1.257298262
1.214684827,-1.292369560
1.228464088,-1.323658228
1.242235908,-1.349015739
1.256015168,-1.367827694
1.269794429,-1.380602638
1.283573689,-1.388987129
1.297352949,-1.393650333
1.311132210,-1.395005060
1.324904030,-1.394339386
1.338683290,-1.391224198
1.352462551,-1.386261516
1.366241811,-1.379727505
1.380021072,-1.371869342
1.393800332,-1.363339574
1.407579592,-1.355008295
1.421351413,-1.347098321
1.435130673,-1.340340967
1.448909933,-1.335229561
1.462689194,-1.331837537
1.476536198,-1.336222943
1.490377940,-1.342542007
1.504224944,-1.350544571
1.518066687,-1.359497015
1.531913691,-1.368691831
1.545755434,-1.377258621
1.559602437,-1.384009438
1.573449441,-1.388439156
1.587291184,-1.390292467
1.601138188,-1.389384064
1.614979931,-1.384859812
1.628826934,-1.377856336
1.642673938,-1.366324769
1.656515681,-1.350151701
1.670362685,-1.330808185
1.684204428,-1.314090716
1.698051432,-1.303957335
1.711893174,-1.299365208
1.725740178,-1.297948525
0.000000000,-1.331837537
0.013805215,-1.329919581
0.027610431,-1.329948430
0.041415646,-1.332094857
0.055229974,-1.335987534
0.069035189,-1.341276041
0.082840405,-1.347567203
0.096645620,-1.353870269
0.110450836,-1.359200054
0.124256051,-1.362295669
0.138070379,-1.361889697
0.151875594,-1.358041866
0.165680809,-1.350367671
0.179486025,-1.339969304
0.193291240,-1.326924427
0.207096456,-1.311643936
0.220901671,-1.294536060
0.234715999,-1.275297319
0.248521214,-1.254269726
0.262326430,-1.230735931
0.276131645,-1.203005258
0.289936860,-1.168383144
0.303742076,-1.121721264
0.317547291,-1.062738765
0.331361619,-1.017777678
0.345166834,-0.994604987
0.358972050,-0.975540778
0.372777265,-0.957163585
0.386582481,-0.939248002
0.400387696,-0.921938518
0.414202024,-0.905964414
0.428007239,-0.892680353
0.441812455,-0.883763164
0.455617670,-0.880778688
0.469396930,-0.883801173
0.483176191,-0.892943702
0.496955451,-0.906965401
0.510727271,-0.924681798
0.524506532,-0.945280954
0.538285792,-0.968273080
0.552065052,-0.993268379
0.565844313,-1.020064469
0.579623573,-1.048073568
0.593402834,-1.076685549
0.607174654,-1.105216389
0.620953914,-1.133091832
0.634733175,-1.159657966
0.648512435,-1.184736309
0.662291695,-1.207782687
0.676070956,-1.228634998
0.689842776,-1.246983395
0.703622036,-1.262551347
0.717401297,-1.275455139
0.731180557,-1.285251384
0.744959818,-1.291882270
0.758739078,-1.295859817
0.772518338,-1.297318516
0.786290158,-1.297441820
0.800069419,-1.296736360
0.813848679,-1.296623381
0.827627940,-1.297948525
0.841474943,-1.297984714
0.855316686,-1.299425121
0.869163690,-1.301675174
0.883005433,-1.303863208
0.896852437,-1.304811103
0.910694179,-1.302922234
0.924541183,-1.296686229
0.938388187,-1.285561900
0.952229930,-1.269673841
0.966076934,-1.250311367
0.979918677,-1.228642495
0.993765680,-1.205485385
1.007612684,-1.181795216
1.021454427,-1.158607882
1.035301431,-1.136806758
1.049143174,-1.117722388
1.062990177,-1.103408188
1.076831920,-1.094348511
1.090678924,-1.091533598
1.104458184,-1.094342569
1.118237445,-1.103074058
1.132016705,-1.116976009
1.145788525,-1.135675742
1.159567786,-1.159076707
1.173347046,-1.186535556
1.187126307,-1.217682137
1.200905567,-1.250764648
1.214684827,-1.282720271
1.228464088,-1.310260343
1.242235908,-1.331940143
1.256015168,-1.347583510
1.269794429,-1.357801715
1.283573689,-1.364098003
1.297352949,-1.367142014
1.311132210,-1.367264039
1.324904030,-1.365713681
1.338683290,-1.362234588
1.352462551,-1.357475746
1.366241811,-1.351924676
1.380021072,-1.346018289
1.393800332,-1.340397407
1.407579592,-1.335738527
1.421351413,-1.332194742
1.435130673,-1.330245380
1.448909933,-1.330155546
1.462689194,-1.331837537
1.476536198,-1.329509339
1.490377940,-1.329149449
1.504224944,-1.330565535
1.518066687,-1.333130715
1.531913691,-1.336342475
1.545755434,-1.339752367
1.559602437,-1.342474369
1.573449441,-1.344147808
1.587291184,-1.344255432
1.601138188,-1.342623878
1.614979931,-1.338458667
1.628826934,-1.332902806
1.642673938,-1.325151964
1.656515681,-1.316284576
1.670362685,-1.308186687
1.684204428,-1.302811465
1.698051432,-1.299527383
1.711893174,-1.297910734
1.725740178,-1.297948525
0.000000000,-1.193194720
0.013805215,-1.194566004
0.027610431,-1.197921914
0.041415646,-1.203078659
0.055229974,-1.209051208
0.069035189,-1.215006222
0.082840405,-1.220206096
0.096645620,-1.223661767
0.110450836,-1.224950288
0.124256051,-1.223716444
0.138070379,-1.219560208
0.151875594,-1.212954076
0.165680809,-1.203798846
0.179486025,-1.192729267
0.193291240,-1.179896770
0.207096456,-1.165645569
0.220901671,-1.150284142
0.234715999,-1.133996456
0.248521214,-1.117084583
0.262326430,-1.099705336
0.276131645,-1.081619413
0.289936860,-1.063497407
0.303742076,-1.044680262
0.317547291,-1.023017758
0.331361619,-0.980539082
0.345166834,-0.895396697
0.358972050,-0.798426556
0.372777265,-0.696357933
0.386582481,-0.592230122
0.400387696,-0.488581476
0.414202024,-0.388020559
0.428007239,-0.294836762
0.441812455,-0.218233994
0.455617670,-0.181895590
